start_time,end_time,steps,distance,flights,activity_level
2024-09-21 16:20:00+09:00,2024-09-21 16:30:00+09:00,75.0,0.057,0.0,Inactive
2024-09-21 16:40:00+09:00,2024-09-21 16:50:00+09:00,11.0,0.008,0.0,Inactive
2024-09-21 16:50:00+09:00,2024-09-21 17:00:00+09:00,55.0,0.042,0.0,Inactive
2024-09-21 17:00:00+09:00,2024-09-21 17:10:00+09:00,108.0,0.082,0.0,Light
2024-09-21 18:00:00+09:00,2024-09-21 18:10:00+09:00,520.0,0.331,0.0,Active
2024-09-21 18:10:00+09:00,2024-09-21 18:20:00+09:00,1193.0,0.897,0.0,Very Active
2024-09-21 18:20:00+09:00,2024-09-21 18:30:00+09:00,33.0,0.024,0.0,Inactive
2024-09-21 18:30:00+09:00,2024-09-21 18:40:00+09:00,15.0,0.011,0.0,Inactive
2024-09-21 18:50:00+09:00,2024-09-21 19:00:00+09:00,32.0,0.024,0.0,Inactive
2024-09-21 19:00:00+09:00,2024-09-21 19:10:00+09:00,12.0,0.009,0.0,Inactive
2024-09-21 19:10:00+09:00,2024-09-21 19:20:00+09:00,17.0,0.013,0.0,Inactive
2024-09-21 19:20:00+09:00,2024-09-21 19:30:00+09:00,21.0,0.016,0.0,Inactive
2024-09-21 19:30:00+09:00,2024-09-21 19:40:00+09:00,35.0,0.025,0.0,Inactive
2024-09-21 19:50:00+09:00,2024-09-21 20:00:00+09:00,53.0,0.039,0.0,Inactive
2024-09-21 20:40:00+09:00,2024-09-21 20:50:00+09:00,21.0,0.016,0.0,Inactive
2024-09-21 20:50:00+09:00,2024-09-21 21:00:00+09:00,310.0,0.222,0.0,Moderate
2024-09-21 21:00:00+09:00,2024-09-21 21:10:00+09:00,743.0,0.526,0.0,Active
2024-09-21 21:10:00+09:00,2024-09-21 21:20:00+09:00,196.0,0.154,0.0,Moderate
2024-09-21 21:20:00+09:00,2024-09-21 21:30:00+09:00,516.0,0.365,0.0,Active
2024-09-21 21:30:00+09:00,2024-09-21 21:40:00+09:00,752.0,0.532,8.0,Very Active
2024-09-22 00:40:00+09:00,2024-09-22 00:50:00+09:00,19.0,0.013,0.0,Inactive
2024-09-22 01:40:00+09:00,2024-09-22 01:50:00+09:00,16.0,0.013,0.0,Inactive
2024-09-22 02:10:00+09:00,2024-09-22 02:20:00+09:00,8.0,0.006,0.0,Inactive
2024-09-22 09:30:00+09:00,2024-09-22 09:40:00+09:00,55.0,0.042,0.0,Inactive
2024-09-22 09:40:00+09:00,2024-09-22 09:50:00+09:00,13.0,0.009,0.0,Inactive
2024-09-22 09:50:00+09:00,2024-09-22 10:00:00+09:00,27.0,0.02,0.0,Inactive
2024-09-22 10:00:00+09:00,2024-09-22 10:10:00+09:00,67.0,0.051,0.0,Inactive
2024-09-22 10:10:00+09:00,2024-09-22 10:20:00+09:00,30.0,0.022,0.0,Inactive
2024-09-22 10:40:00+09:00,2024-09-22 10:50:00+09:00,140.0,0.104,0.0,Light
2024-09-22 10:50:00+09:00,2024-09-22 11:00:00+09:00,1256.0,0.932,3.731,Very Active
2024-09-22 11:00:00+09:00,2024-09-22 11:10:00+09:00,710.0,0.495,6.269,Very Active
2024-09-22 11:10:00+09:00,2024-09-22 11:20:00+09:00,17.0,0.012,0.0,Inactive
2024-09-22 11:20:00+09:00,2024-09-22 11:30:00+09:00,644.0,0.463,0.0,Active
2024-09-22 11:30:00+09:00,2024-09-22 11:40:00+09:00,84.0,0.062,0.0,Inactive
2024-09-22 12:00:00+09:00,2024-09-22 12:10:00+09:00,13.0,0.01,0.0,Inactive
2024-09-22 12:10:00+09:00,2024-09-22 12:20:00+09:00,182.0,0.133,0.0,Light
2024-09-22 12:40:00+09:00,2024-09-22 12:50:00+09:00,18.0,0.013,0.0,Inactive
2024-09-22 13:10:00+09:00,2024-09-22 13:20:00+09:00,94.0,0.066,0.0,Inactive
2024-09-22 13:40:00+09:00,2024-09-22 13:50:00+09:00,117.0,0.085,0.0,Light
2024-09-22 13:50:00+09:00,2024-09-22 14:00:00+09:00,52.0,0.038,0.0,Inactive
2024-09-22 14:00:00+09:00,2024-09-22 14:10:00+09:00,52.0,0.04,0.0,Inactive
2024-09-22 14:20:00+09:00,2024-09-22 14:30:00+09:00,16.0,0.012,0.0,Inactive
2024-09-22 14:30:00+09:00,2024-09-22 14:40:00+09:00,45.0,0.033,0.0,Inactive
2024-09-22 14:40:00+09:00,2024-09-22 14:50:00+09:00,1062.0,0.699,0.0,Active
2024-09-22 14:50:00+09:00,2024-09-22 15:00:00+09:00,1713.0,1.405,0.0,Very Active
2024-09-22 15:00:00+09:00,2024-09-22 15:10:00+09:00,1533.0,1.083,0.0,Very Active
2024-09-22 15:10:00+09:00,2024-09-22 15:20:00+09:00,1767.0,1.541,2.0,Very Active
2024-09-22 15:20:00+09:00,2024-09-22 15:30:00+09:00,517.0,0.282,0.0,Active
2024-09-22 15:30:00+09:00,2024-09-22 15:40:00+09:00,1023.0,0.738,0.0,Active
2024-09-22 15:40:00+09:00,2024-09-22 15:50:00+09:00,1861.0,1.488,0.0,Very Active
2024-09-22 15:50:00+09:00,2024-09-22 16:00:00+09:00,1211.0,0.815,0.0,Very Active
2024-09-22 16:10:00+09:00,2024-09-22 16:20:00+09:00,8.0,0.007,0.0,Inactive
2024-09-22 16:30:00+09:00,2024-09-22 16:40:00+09:00,38.0,0.027,0.0,Inactive
2024-09-22 17:20:00+09:00,2024-09-22 17:30:00+09:00,112.0,0.085,0.0,Light
2024-09-22 17:30:00+09:00,2024-09-22 17:40:00+09:00,21.0,0.016,0.0,Inactive
2024-09-22 18:00:00+09:00,2024-09-22 18:10:00+09:00,1292.0,0.961,0.0,Very Active
2024-09-22 18:10:00+09:00,2024-09-22 18:20:00+09:00,2304.0,1.934,0.0,Intense
2024-09-22 18:20:00+09:00,2024-09-22 18:30:00+09:00,6.0,0.005,0.0,Inactive
2024-09-22 18:30:00+09:00,2024-09-22 18:40:00+09:00,12.0,0.009,0.0,Inactive
2024-09-22 18:40:00+09:00,2024-09-22 18:50:00+09:00,8.0,0.006,0.0,Inactive
2024-09-22 18:50:00+09:00,2024-09-22 19:00:00+09:00,10.0,0.007,0.0,Inactive
2024-09-22 19:00:00+09:00,2024-09-22 19:10:00+09:00,6.0,0.004,0.0,Inactive
2024-09-22 19:10:00+09:00,2024-09-22 19:20:00+09:00,159.0,0.118,0.0,Light
2024-09-22 19:20:00+09:00,2024-09-22 19:30:00+09:00,3.0,0.002,0.0,Inactive
2024-09-22 19:30:00+09:00,2024-09-22 19:40:00+09:00,35.0,0.026,0.0,Inactive
2024-09-22 19:40:00+09:00,2024-09-22 19:50:00+09:00,23.0,0.017,0.0,Inactive
2024-09-22 20:20:00+09:00,2024-09-22 20:30:00+09:00,139.0,0.099,0.0,Light
2024-09-22 20:30:00+09:00,2024-09-22 20:40:00+09:00,891.0,0.642,0.142,Active
2024-09-22 20:40:00+09:00,2024-09-22 20:50:00+09:00,218.0,0.149,1.858,Moderate
2024-09-22 21:00:00+09:00,2024-09-22 21:10:00+09:00,987.0,0.672,1.0,Active
2024-09-22 21:10:00+09:00,2024-09-22 21:20:00+09:00,399.0,0.33,1.0,Moderate
2024-09-22 21:20:00+09:00,2024-09-22 21:30:00+09:00,217.0,0.151,0.0,Moderate
2024-09-22 21:30:00+09:00,2024-09-22 21:40:00+09:00,30.0,0.04,0.0,Inactive
2024-09-22 22:50:00+09:00,2024-09-22 23:00:00+09:00,15.0,0.01,0.0,Inactive
2024-09-22 23:50:00+09:00,2024-09-23 00:00:00+09:00,16.0,0.014,0.0,Inactive
2024-09-23 00:10:00+09:00,2024-09-23 00:20:00+09:00,2.0,0.001,0.0,Inactive
2024-09-23 00:30:00+09:00,2024-09-23 00:40:00+09:00,28.0,0.022,0.0,Inactive
2024-09-23 07:00:00+09:00,2024-09-23 07:10:00+09:00,6.0,0.005,0.0,Inactive
2024-09-23 08:50:00+09:00,2024-09-23 09:00:00+09:00,10.0,0.007,0.0,Inactive
2024-09-23 09:50:00+09:00,2024-09-23 10:00:00+09:00,8.0,0.007,0.0,Inactive
2024-09-23 10:40:00+09:00,2024-09-23 10:50:00+09:00,24.0,0.016,0.0,Inactive
2024-09-23 10:50:00+09:00,2024-09-23 11:00:00+09:00,86.0,0.066,0.0,Inactive
2024-09-23 11:00:00+09:00,2024-09-23 11:10:00+09:00,409.0,0.21,0.0,Moderate
2024-09-23 11:10:00+09:00,2024-09-23 11:20:00+09:00,1477.0,1.08,2.0,Very Active
2024-09-23 11:20:00+09:00,2024-09-23 11:30:00+09:00,2187.0,1.471,1.858,Intense
2024-09-23 11:30:00+09:00,2024-09-23 11:40:00+09:00,2266.0,1.699,20.142,Intense
2024-09-23 11:40:00+09:00,2024-09-23 11:50:00+09:00,2686.0,2.012,6.692,Intense
2024-09-23 11:50:00+09:00,2024-09-23 12:00:00+09:00,2476.0,1.72,9.101,Intense
2024-09-23 12:00:00+09:00,2024-09-23 12:10:00+09:00,1831.0,1.156,30.83,Intense
2024-09-23 12:10:00+09:00,2024-09-23 12:20:00+09:00,1338.0,0.91,10.377,Intense
2024-09-23 12:20:00+09:00,2024-09-23 12:30:00+09:00,798.0,0.571,0.0,Active
2024-09-23 12:30:00+09:00,2024-09-23 12:40:00+09:00,181.0,0.131,0.0,Light
2024-09-23 12:40:00+09:00,2024-09-23 12:50:00+09:00,357.0,0.135,0.0,Moderate
2024-09-23 12:50:00+09:00,2024-09-23 13:00:00+09:00,1520.0,1.174,2.24,Very Active
2024-09-23 13:00:00+09:00,2024-09-23 13:10:00+09:00,826.0,0.513,0.76,Active
2024-09-23 13:20:00+09:00,2024-09-23 13:30:00+09:00,2.0,0.001,0.0,Inactive
2024-09-23 13:40:00+09:00,2024-09-23 13:50:00+09:00,17.0,0.013,0.0,Inactive
2024-09-23 13:50:00+09:00,2024-09-23 14:00:00+09:00,11.0,0.008,0.0,Inactive
2024-09-23 14:30:00+09:00,2024-09-23 14:40:00+09:00,20.0,0.011,0.0,Inactive
2024-09-23 16:40:00+09:00,2024-09-23 16:50:00+09:00,10.0,0.007,0.0,Inactive
2024-09-23 16:50:00+09:00,2024-09-23 17:00:00+09:00,173.0,0.13,0.0,Light
2024-09-23 17:00:00+09:00,2024-09-23 17:10:00+09:00,71.0,0.053,0.0,Inactive
2024-09-23 17:10:00+09:00,2024-09-23 17:20:00+09:00,119.0,0.089,0.0,Light
2024-09-23 17:20:00+09:00,2024-09-23 17:30:00+09:00,156.0,0.117,0.0,Light
2024-09-23 17:30:00+09:00,2024-09-23 17:40:00+09:00,21.0,0.016,0.0,Inactive
2024-09-23 17:50:00+09:00,2024-09-23 18:00:00+09:00,113.0,0.083,0.0,Light
2024-09-23 18:00:00+09:00,2024-09-23 18:10:00+09:00,58.0,0.042,0.0,Inactive
2024-09-23 18:10:00+09:00,2024-09-23 18:20:00+09:00,334.0,0.148,0.0,Moderate
2024-09-23 18:20:00+09:00,2024-09-23 18:30:00+09:00,1170.0,1.018,6.203,Intense
2024-09-23 18:30:00+09:00,2024-09-23 18:40:00+09:00,589.0,0.351,2.797,Active
2024-09-23 18:40:00+09:00,2024-09-23 18:50:00+09:00,61.0,0.041,3.0,Inactive
2024-09-23 18:50:00+09:00,2024-09-23 19:00:00+09:00,357.0,0.329,0.0,Moderate
2024-09-23 19:00:00+09:00,2024-09-23 19:10:00+09:00,509.0,0.272,0.0,Active
2024-09-23 19:10:00+09:00,2024-09-23 19:20:00+09:00,47.0,0.026,0.0,Inactive
2024-09-23 19:20:00+09:00,2024-09-23 19:30:00+09:00,12.0,0.009,0.0,Inactive
2024-09-23 19:30:00+09:00,2024-09-23 19:40:00+09:00,2.0,0.001,0.0,Inactive
2024-09-23 19:50:00+09:00,2024-09-23 20:00:00+09:00,38.0,0.028,0.0,Inactive
2024-09-23 20:00:00+09:00,2024-09-23 20:10:00+09:00,28.0,0.021,0.0,Inactive
2024-09-23 20:10:00+09:00,2024-09-23 20:20:00+09:00,172.0,0.126,0.0,Light
2024-09-23 20:20:00+09:00,2024-09-23 20:30:00+09:00,34.0,0.025,0.0,Inactive
2024-09-23 20:30:00+09:00,2024-09-23 20:40:00+09:00,6.0,0.005,0.0,Inactive
2024-09-23 21:00:00+09:00,2024-09-23 21:10:00+09:00,7.0,0.006,0.0,Inactive
2024-09-23 21:10:00+09:00,2024-09-23 21:20:00+09:00,10.0,0.007,0.0,Inactive
2024-09-23 21:30:00+09:00,2024-09-23 21:40:00+09:00,81.0,0.013,0.0,Inactive
2024-09-23 21:40:00+09:00,2024-09-23 21:50:00+09:00,709.0,0.549,1.0,Active
2024-09-23 21:50:00+09:00,2024-09-23 22:00:00+09:00,131.0,0.091,0.0,Light
2024-09-23 22:00:00+09:00,2024-09-23 22:10:00+09:00,750.0,0.536,1.0,Active
2024-09-23 22:10:00+09:00,2024-09-23 22:20:00+09:00,148.0,0.109,0.0,Light
2024-09-23 22:30:00+09:00,2024-09-23 22:40:00+09:00,10.0,0.008,0.0,Inactive
2024-09-23 22:40:00+09:00,2024-09-23 22:50:00+09:00,136.0,0.108,0.0,Light
2024-09-23 22:50:00+09:00,2024-09-23 23:00:00+09:00,20.0,0.014,0.0,Inactive
2024-09-23 23:10:00+09:00,2024-09-23 23:20:00+09:00,31.0,0.042,0.0,Inactive
2024-09-23 23:20:00+09:00,2024-09-23 23:30:00+09:00,281.0,0.204,0.0,Moderate
2024-09-23 23:40:00+09:00,2024-09-23 23:50:00+09:00,22.0,0.013,0.0,Inactive
2024-09-23 23:50:00+09:00,2024-09-24 00:00:00+09:00,205.0,0.157,0.0,Moderate
2024-09-24 00:00:00+09:00,2024-09-24 00:10:00+09:00,7.0,0.005,0.0,Inactive
2024-09-24 00:20:00+09:00,2024-09-24 00:30:00+09:00,44.0,0.034,0.0,Inactive
2024-09-24 00:40:00+09:00,2024-09-24 00:50:00+09:00,20.0,0.015,0.0,Inactive
2024-09-24 01:00:00+09:00,2024-09-24 01:10:00+09:00,13.0,0.01,0.0,Inactive
2024-09-24 01:10:00+09:00,2024-09-24 01:20:00+09:00,1.0,0.001,0.0,Inactive
2024-09-24 01:20:00+09:00,2024-09-24 01:30:00+09:00,39.0,0.03,0.0,Inactive
2024-09-24 02:30:00+09:00,2024-09-24 02:40:00+09:00,28.0,0.022,0.0,Inactive
2024-09-24 02:40:00+09:00,2024-09-24 02:50:00+09:00,11.0,0.009,0.0,Inactive
2024-09-24 05:00:00+09:00,2024-09-24 05:10:00+09:00,1.0,0.001,0.0,Inactive
2024-09-24 09:30:00+09:00,2024-09-24 09:40:00+09:00,29.0,0.022,0.0,Inactive
2024-09-24 10:00:00+09:00,2024-09-24 10:10:00+09:00,257.0,0.109,0.0,Moderate
2024-09-24 10:10:00+09:00,2024-09-24 10:20:00+09:00,641.0,0.531,0.0,Active
2024-09-24 10:20:00+09:00,2024-09-24 10:30:00+09:00,53.0,0.038,0.0,Inactive
2024-09-24 10:30:00+09:00,2024-09-24 10:40:00+09:00,152.0,0.112,0.0,Light
2024-09-24 10:40:00+09:00,2024-09-24 10:50:00+09:00,574.0,0.431,1.0,Active
2024-09-24 10:50:00+09:00,2024-09-24 11:00:00+09:00,699.0,0.506,2.0,Active
2024-09-24 11:10:00+09:00,2024-09-24 11:20:00+09:00,21.0,0.014,0.0,Inactive
2024-09-24 11:20:00+09:00,2024-09-24 11:30:00+09:00,128.0,0.087,0.0,Light
2024-09-24 11:30:00+09:00,2024-09-24 11:40:00+09:00,724.0,0.518,0.0,Active
2024-09-24 11:40:00+09:00,2024-09-24 11:50:00+09:00,113.0,0.095,0.0,Light
2024-09-24 11:50:00+09:00,2024-09-24 12:00:00+09:00,444.0,0.359,0.0,Moderate
2024-09-24 12:00:00+09:00,2024-09-24 12:10:00+09:00,1612.0,1.012,0.0,Very Active
2024-09-24 12:10:00+09:00,2024-09-24 12:20:00+09:00,1856.0,1.676,0.0,Very Active
2024-09-24 12:20:00+09:00,2024-09-24 12:30:00+09:00,2049.0,1.622,0.0,Intense
2024-09-24 12:30:00+09:00,2024-09-24 12:40:00+09:00,2712.0,2.414,0.0,Intense
2024-09-24 12:40:00+09:00,2024-09-24 12:50:00+09:00,2737.0,2.406,0.0,Intense
2024-09-24 12:50:00+09:00,2024-09-24 13:00:00+09:00,696.0,0.569,0.0,Active
2024-09-24 13:00:00+09:00,2024-09-24 13:10:00+09:00,1643.0,1.325,0.0,Very Active
2024-09-24 13:10:00+09:00,2024-09-24 13:20:00+09:00,606.0,0.371,0.0,Active
2024-09-24 14:20:00+09:00,2024-09-24 14:30:00+09:00,9.0,0.006,0.0,Inactive
2024-09-24 14:30:00+09:00,2024-09-24 14:40:00+09:00,88.0,0.063,0.0,Inactive
2024-09-24 14:40:00+09:00,2024-09-24 14:50:00+09:00,51.0,0.033,0.0,Inactive
2024-09-24 14:50:00+09:00,2024-09-24 15:00:00+09:00,40.0,0.027,0.0,Inactive
2024-09-24 15:10:00+09:00,2024-09-24 15:20:00+09:00,13.0,0.009,0.0,Inactive
2024-09-24 15:20:00+09:00,2024-09-24 15:30:00+09:00,203.0,0.145,0.0,Moderate
2024-09-24 16:20:00+09:00,2024-09-24 16:30:00+09:00,116.0,0.086,0.0,Light
2024-09-24 16:40:00+09:00,2024-09-24 16:50:00+09:00,119.0,0.087,0.0,Light
2024-09-24 17:00:00+09:00,2024-09-24 17:10:00+09:00,3.0,0.002,0.0,Inactive
2024-09-24 17:20:00+09:00,2024-09-24 17:30:00+09:00,915.0,0.638,0.0,Active
2024-09-24 17:30:00+09:00,2024-09-24 17:40:00+09:00,619.0,0.421,0.0,Active
2024-09-24 17:50:00+09:00,2024-09-24 18:00:00+09:00,189.0,0.14,0.0,Light
2024-09-24 18:00:00+09:00,2024-09-24 18:10:00+09:00,223.0,0.079,0.0,Moderate
2024-09-24 18:10:00+09:00,2024-09-24 18:20:00+09:00,785.0,0.663,2.0,Active
2024-09-24 18:30:00+09:00,2024-09-24 18:40:00+09:00,713.0,0.664,0.0,Active
2024-09-24 18:40:00+09:00,2024-09-24 18:50:00+09:00,686.0,0.365,1.0,Active
2024-09-24 19:00:00+09:00,2024-09-24 19:10:00+09:00,148.0,0.103,0.0,Light
2024-09-24 19:10:00+09:00,2024-09-24 19:20:00+09:00,789.0,0.55,0.0,Active
2024-09-24 19:20:00+09:00,2024-09-24 19:30:00+09:00,178.0,0.135,0.0,Light
2024-09-24 19:40:00+09:00,2024-09-24 19:50:00+09:00,12.0,0.01,0.0,Inactive
2024-09-24 19:50:00+09:00,2024-09-24 20:00:00+09:00,45.0,0.033,0.0,Inactive
2024-09-24 20:00:00+09:00,2024-09-24 20:10:00+09:00,127.0,0.094,0.0,Light
2024-09-24 20:10:00+09:00,2024-09-24 20:20:00+09:00,16.0,0.012,0.0,Inactive
2024-09-24 20:40:00+09:00,2024-09-24 20:50:00+09:00,3.0,0.002,0.0,Inactive
2024-09-24 20:50:00+09:00,2024-09-24 21:00:00+09:00,145.0,0.112,0.0,Light
2024-09-24 21:00:00+09:00,2024-09-24 21:10:00+09:00,6.0,0.004,0.0,Inactive
2024-09-24 21:20:00+09:00,2024-09-24 21:30:00+09:00,183.0,0.134,0.0,Light
2024-09-24 21:30:00+09:00,2024-09-24 21:40:00+09:00,333.0,0.243,0.0,Moderate
2024-09-24 21:40:00+09:00,2024-09-24 21:50:00+09:00,516.0,0.456,1.0,Active
2024-09-24 21:50:00+09:00,2024-09-24 22:00:00+09:00,306.0,0.206,0.0,Moderate
2024-09-24 22:00:00+09:00,2024-09-24 22:10:00+09:00,1094.0,0.77,0.0,Active
2024-09-24 22:10:00+09:00,2024-09-24 22:20:00+09:00,885.0,0.728,0.0,Active
2024-09-24 22:30:00+09:00,2024-09-24 22:40:00+09:00,23.0,0.016,0.0,Inactive
2024-09-24 23:10:00+09:00,2024-09-24 23:20:00+09:00,31.0,0.023,0.0,Inactive
2024-09-24 23:30:00+09:00,2024-09-24 23:40:00+09:00,20.0,0.017,0.0,Inactive
2024-09-25 00:30:00+09:00,2024-09-25 00:40:00+09:00,26.0,0.02,0.0,Inactive
2024-09-25 01:00:00+09:00,2024-09-25 01:10:00+09:00,28.0,0.02,0.0,Inactive
2024-09-25 04:40:00+09:00,2024-09-25 04:50:00+09:00,22.0,0.02,0.0,Inactive
2024-09-25 08:30:00+09:00,2024-09-25 08:40:00+09:00,59.0,0.044,0.0,Inactive
2024-09-25 08:40:00+09:00,2024-09-25 08:50:00+09:00,23.0,0.017,0.0,Inactive
2024-09-25 08:50:00+09:00,2024-09-25 09:00:00+09:00,2.0,0.001,0.0,Inactive
2024-09-25 09:10:00+09:00,2024-09-25 09:20:00+09:00,20.0,0.015,0.0,Inactive
2024-09-25 09:20:00+09:00,2024-09-25 09:30:00+09:00,39.0,0.03,0.0,Inactive
2024-09-25 09:50:00+09:00,2024-09-25 10:00:00+09:00,108.0,0.073,0.0,Light
2024-09-25 10:00:00+09:00,2024-09-25 10:10:00+09:00,374.0,0.141,0.0,Moderate
2024-09-25 10:10:00+09:00,2024-09-25 10:20:00+09:00,463.0,0.473,0.0,Moderate
2024-09-25 10:20:00+09:00,2024-09-25 10:30:00+09:00,66.0,0.038,0.0,Inactive
2024-09-25 10:30:00+09:00,2024-09-25 10:40:00+09:00,467.0,0.392,4.0,Moderate
2024-09-25 10:40:00+09:00,2024-09-25 10:50:00+09:00,271.0,0.196,0.0,Moderate
2024-09-25 10:50:00+09:00,2024-09-25 11:00:00+09:00,315.0,0.215,0.0,Moderate
2024-09-25 11:00:00+09:00,2024-09-25 11:10:00+09:00,97.0,0.065,0.0,Inactive
2024-09-25 11:10:00+09:00,2024-09-25 11:20:00+09:00,107.0,0.082,0.0,Light
2024-09-25 11:20:00+09:00,2024-09-25 11:30:00+09:00,37.0,0.028,0.0,Inactive
2024-09-25 11:30:00+09:00,2024-09-25 11:40:00+09:00,593.0,0.447,0.0,Active
2024-09-25 11:40:00+09:00,2024-09-25 11:50:00+09:00,818.0,0.564,1.0,Active
2024-09-25 12:00:00+09:00,2024-09-25 12:10:00+09:00,1598.0,1.14,0.0,Very Active
2024-09-25 12:10:00+09:00,2024-09-25 12:20:00+09:00,1799.0,1.314,0.0,Very Active
2024-09-25 12:20:00+09:00,2024-09-25 12:30:00+09:00,1983.0,1.764,0.0,Intense
2024-09-25 12:30:00+09:00,2024-09-25 12:40:00+09:00,2848.0,2.448,0.0,Intense
2024-09-25 12:40:00+09:00,2024-09-25 12:50:00+09:00,2018.0,1.723,0.0,Intense
2024-09-25 12:50:00+09:00,2024-09-25 13:00:00+09:00,468.0,0.321,0.0,Moderate
2024-09-25 13:00:00+09:00,2024-09-25 13:10:00+09:00,1639.0,1.182,0.0,Very Active
2024-09-25 13:10:00+09:00,2024-09-25 13:20:00+09:00,375.0,0.214,0.0,Moderate
2024-09-25 13:50:00+09:00,2024-09-25 14:00:00+09:00,27.0,0.02,0.0,Inactive
2024-09-25 14:00:00+09:00,2024-09-25 14:10:00+09:00,50.0,0.034,0.0,Inactive
2024-09-25 14:10:00+09:00,2024-09-25 14:20:00+09:00,13.0,0.009,0.0,Inactive
2024-09-25 14:20:00+09:00,2024-09-25 14:30:00+09:00,8.0,0.006,0.0,Inactive
2024-09-25 14:30:00+09:00,2024-09-25 14:40:00+09:00,93.0,0.065,0.0,Inactive
2024-09-25 14:40:00+09:00,2024-09-25 14:50:00+09:00,203.0,0.145,0.0,Moderate
2024-09-25 14:50:00+09:00,2024-09-25 15:00:00+09:00,20.0,0.015,0.0,Inactive
2024-09-25 15:30:00+09:00,2024-09-25 15:40:00+09:00,121.0,0.085,0.0,Light
2024-09-25 15:40:00+09:00,2024-09-25 15:50:00+09:00,1411.0,1.051,0.0,Very Active
2024-09-25 15:50:00+09:00,2024-09-25 16:00:00+09:00,682.0,0.504,0.0,Active
2024-09-25 16:00:00+09:00,2024-09-25 16:10:00+09:00,32.0,0.021,0.0,Inactive
2024-09-25 16:20:00+09:00,2024-09-25 16:30:00+09:00,128.0,0.094,0.0,Light
2024-09-25 16:30:00+09:00,2024-09-25 16:40:00+09:00,747.0,0.555,0.0,Active
2024-09-25 16:50:00+09:00,2024-09-25 17:00:00+09:00,72.0,0.054,0.0,Inactive
2024-09-25 17:00:00+09:00,2024-09-25 17:10:00+09:00,67.0,0.051,0.0,Inactive
2024-09-25 17:10:00+09:00,2024-09-25 17:20:00+09:00,63.0,0.049,0.0,Inactive
2024-09-25 17:30:00+09:00,2024-09-25 17:40:00+09:00,540.0,0.372,0.0,Active
2024-09-25 17:40:00+09:00,2024-09-25 17:50:00+09:00,492.0,0.361,0.0,Moderate
2024-09-25 18:00:00+09:00,2024-09-25 18:10:00+09:00,988.0,0.683,2.0,Active
2024-09-25 18:10:00+09:00,2024-09-25 18:20:00+09:00,1139.0,0.793,0.0,Very Active
2024-09-25 18:20:00+09:00,2024-09-25 18:30:00+09:00,1146.0,0.889,9.0,Intense
2024-09-25 18:40:00+09:00,2024-09-25 18:50:00+09:00,87.0,0.06,0.0,Inactive
2024-09-25 18:50:00+09:00,2024-09-25 19:00:00+09:00,1258.0,0.9,0.0,Very Active
2024-09-25 19:00:00+09:00,2024-09-25 19:10:00+09:00,1262.0,0.899,0.0,Very Active
2024-09-25 19:10:00+09:00,2024-09-25 19:20:00+09:00,14.0,0.004,0.0,Inactive
2024-09-25 19:20:00+09:00,2024-09-25 19:30:00+09:00,84.0,0.045,0.0,Inactive
2024-09-25 19:30:00+09:00,2024-09-25 19:40:00+09:00,1104.0,0.806,1.0,Very Active
2024-09-25 19:40:00+09:00,2024-09-25 19:50:00+09:00,631.0,0.434,0.0,Active
2024-09-25 20:00:00+09:00,2024-09-25 20:10:00+09:00,24.0,0.018,0.0,Inactive
2024-09-25 20:10:00+09:00,2024-09-25 20:20:00+09:00,67.0,0.049,0.0,Inactive
2024-09-25 20:20:00+09:00,2024-09-25 20:30:00+09:00,19.0,0.014,0.0,Inactive
2024-09-25 20:40:00+09:00,2024-09-25 20:50:00+09:00,158.0,0.114,0.0,Light
2024-09-25 20:50:00+09:00,2024-09-25 21:00:00+09:00,69.0,0.049,0.0,Inactive
2024-09-25 21:00:00+09:00,2024-09-25 21:10:00+09:00,95.0,0.071,0.0,Inactive
2024-09-25 21:10:00+09:00,2024-09-25 21:20:00+09:00,78.0,0.057,0.0,Inactive
2024-09-25 21:20:00+09:00,2024-09-25 21:30:00+09:00,48.0,0.041,0.0,Inactive
2024-09-25 21:30:00+09:00,2024-09-25 21:40:00+09:00,788.0,0.531,0.0,Active
2024-09-25 21:40:00+09:00,2024-09-25 21:50:00+09:00,260.0,0.23,0.0,Moderate
2024-09-25 21:50:00+09:00,2024-09-25 22:00:00+09:00,265.0,0.179,0.0,Moderate
2024-09-25 22:00:00+09:00,2024-09-25 22:10:00+09:00,262.0,0.186,0.0,Moderate
2024-09-25 23:00:00+09:00,2024-09-25 23:10:00+09:00,1.0,0.001,0.0,Inactive
2024-09-25 23:10:00+09:00,2024-09-25 23:20:00+09:00,10.0,0.007,0.0,Inactive
2024-09-26 00:10:00+09:00,2024-09-26 00:20:00+09:00,14.0,0.01,0.0,Inactive
2024-09-26 00:30:00+09:00,2024-09-26 00:40:00+09:00,25.0,0.019,0.0,Inactive
2024-09-26 07:20:00+09:00,2024-09-26 07:30:00+09:00,23.0,0.017,0.0,Inactive
2024-09-26 07:40:00+09:00,2024-09-26 07:50:00+09:00,18.0,0.014,0.0,Inactive
2024-09-26 08:30:00+09:00,2024-09-26 08:40:00+09:00,10.0,0.008,0.0,Inactive
2024-09-26 08:40:00+09:00,2024-09-26 08:50:00+09:00,85.0,0.065,0.0,Inactive
2024-09-26 08:50:00+09:00,2024-09-26 09:00:00+09:00,38.0,0.029,0.0,Inactive
